id scale ngroups work_mem enable_incrementalsort max_workers incremental partial ios table run duration
45 1000000 10 4MB on 2 1 0 1 s_3 4 328.351
45 1000000 10 4MB on 2 1 0 1 s_3 5 328.307
46 1000000 10 4MB off 2 0 0 0 s_1 1 319.642
46 1000000 10 4MB off 2 0 0 0 s_1 2 320.235
46 1000000 10 4MB off 2 0 0 0 s_1 3 319.544
46 1000000 10 4MB off 2 0 0 0 s_1 4 320.686
46 1000000 10 4MB off 2 0 0 0 s_1 5 320.332
47 1000000 10 4MB off 2 0 0 0 s_2 1 367.681
47 1000000 10 4MB off 2 0 0 0 s_2 2 367.765
47 1000000 10 4MB off 2 0 0 0 s_2 3 368.020
47 1000000 10 4MB off 2 0 0 0 s_2 4 367.046
47 1000000 10 4MB off 2 0 0 0 s_2 5 367.313
48 1000000 10 4MB off 2 0 0 0 s_3 1 461.002
48 1000000 10 4MB off 2 0 0 0 s_3 2 461.226
48 1000000 10 4MB off 2 0 0 0 s_3 3 461.400
48 1000000 10 4MB off 2 0 0 0 s_3 4 461.906
48 1000000 10 4MB off 2 0 0 0 s_3 5 461.291
49 1000000 10 8MB on 2 1 0 1 s_1 1 422.095
49 1000000 10 8MB on 2 1 0 1 s_1 2 422.267
49 1000000 10 8MB on 2 1 0 1 s_1 3 422.142
49 1000000 10 8MB on 2 1 0 1 s_1 4 421.488
49 1000000 10 8MB on 2 1 0 1 s_1 5 421.795
50 1000000 10 8MB on 2 1 0 1 s_2 1 315.147
50 1000000 10 8MB on 2 1 0 1 s_2 2 315.036
50 1000000 10 8MB on 2 1 0 1 s_2 3 314.991
50 1000000 10 8MB on 2 1 0 1 s_2 4 315.124
50 1000000 10 8MB on 2 1 0 1 s_2 5 315.209
51 1000000 10 8MB on 2 1 0 1 s_3 1 328.427
51 1000000 10 8MB on 2 1 0 1 s_3 2 328.487
51 1000000 10 8MB on 2 1 0 1 s_3 3 328.393
51 1000000 10 8MB on 2 1 0 1 s_3 4 328.458
51 1000000 10 8MB on 2 1 0 1 s_3 5 328.337
52 1000000 10 8MB off 2 0 0 0 s_1 1 317.211
52 1000000 10 8MB off 2 0 0 0 s_1 2 317.599
52 1000000 10 8MB off 2 0 0 0 s_1 3 317.243
52 1000000 10 8MB off 2 0 0 0 s_1 4 317.273
52 1000000 10 8MB off 2 0 0 0 s_1 5 317.674
53 1000000 10 8MB off 2 0 0 0 s_2 1 361.460
53 1000000 10 8MB off 2 0 0 0 s_2 2 361.095
53 1000000 10 8MB off 2 0 0 0 s_2 3 361.479
53 1000000 10 8MB off 2 0 0 0 s_2 4 360.562
53 1000000 10 8MB off 2 0 0 0 s_2 5 360.772
54 1000000 10 8MB off 2 0 0 0 s_3 1 455.219
54 1000000 10 8MB off 2 0 0 0 s_3 2 454.940
54 1000000 10 8MB off 2 0 0 0 s_3 3 454.762
54 1000000 10 8MB off 2 0 0 0 s_3 4 454.904
54 1000000 10 8MB off 2 0 0 0 s_3 5 454.796
55 1000000 10 16MB on 2 1 0 1 s_1 1 331.416
55 1000000 10 16MB on 2 1 0 1 s_1 2 331.258
55 1000000 10 16MB on 2 1 0 1 s_1 3 330.438
55 1000000 10 16MB on 2 1 0 1 s_1 4 330.358
55 1000000 10 16MB on 2 1 0 1 s_1 5 330.234
56 1000000 10 16MB on 2 1 0 1 s_2 1 315.144
56 1000000 10 16MB on 2 1 0 1 s_2 2 315.081
56 1000000 10 16MB on 2 1 0 1 s_2 3 315.160
56 1000000 10 16MB on 2 1 0 1 s_2 4 314.980
56 1000000 10 16MB on 2 1 0 1 s_2 5 315.092
57 1000000 10 16MB on 2 1 0 1 s_3 1 328.350
57 1000000 10 16MB on 2 1 0 1 s_3 2 328.343
57 1000000 10 16MB on 2 1 0 1 s_3 3 328.328
57 1000000 10 16MB on 2 1 0 1 s_3 4 328.445
57 1000000 10 16MB on 2 1 0 1 s_3 5 328.308
58 1000000 10 16MB off 2 0 0 0 s_1 1 339.961
58 1000000 10 16MB off 2 0 0 0 s_1 2 340.172
58 1000000 10 16MB off 2 0 0 0 s_1 3 339.807
58 1000000 10 16MB off 2 0 0 0 s_1 4 339.884
58 1000000 10 16MB off 2 0 0 0 s_1 5 339.965
59 1000000 10 16MB off 2 0 0 0 s_2 1 383.103
59 1000000 10 16MB off 2 0 0 0 s_2 2 383.015
59 1000000 10 16MB off 2 0 0 0 s_2 3 383.284
59 1000000 10 16MB off 2 0 0 0 s_2 4 383.646
59 1000000 10 16MB off 2 0 0 0 s_2 5 382.925
60 1000000 10 16MB off 2 0 0 0 s_3 1 471.483
60 1000000 10 16MB off 2 0 0 0 s_3 2 471.439
60 1000000 10 16MB off 2 0 0 0 s_3 3 471.223
60 1000000 10 16MB off 2 0 0 0 s_3 4 471.514
60 1000000 10 16MB off 2 0 0 0 s_3 5 471.474
61 1000000 10 32MB on 2 1 0 1 s_1 1 330.836
61 1000000 10 32MB on 2 1 0 1 s_1 2 330.732
61 1000000 10 32MB on 2 1 0 1 s_1 3 330.986
61 1000000 10 32MB on 2 1 0 1 s_1 4 331.000
61 1000000 10 32MB on 2 1 0 1 s_1 5 331.103
62 1000000 10 32MB on 2 1 0 1 s_2 1 314.611
62 1000000 10 32MB on 2 1 0 1 s_2 2 314.615
62 1000000 10 32MB on 2 1 0 1 s_2 3 314.535
62 1000000 10 32MB on 2 1 0 1 s_2 4 314.457
62 1000000 10 32MB on 2 1 0 1 s_2 5 314.570
63 1000000 10 32MB on 2 1 0 1 s_3 1 328.554
63 1000000 10 32MB on 2 1 0 1 s_3 2 328.621
63 1000000 10 32MB on 2 1 0 1 s_3 3 328.469
63 1000000 10 32MB on 2 1 0 1 s_3 4 328.502
63 1000000 10 32MB on 2 1 0 1 s_3 5 328.365
64 1000000 10 32MB off 2 0 0 0 s_1 1 363.769
64 1000000 10 32MB off 2 0 0 0 s_1 2 364.160
64 1000000 10 32MB off 2 0 0 0 s_1 3 364.255
64 1000000 10 32MB off 2 0 0 0 s_1 4 364.006
64 1000000 10 32MB off 2 0 0 0 s_1 5 364.001
65 1000000 10 32MB off 2 0 0 0 s_2 1 406.014
65 1000000 10 32MB off 2 0 0 0 s_2 2 405.946
65 1000000 10 32MB off 2 0 0 0 s_2 3 405.880
65 1000000 10 32MB off 2 0 0 0 s_2 4 406.090
